status,latitude,longitude,evse_id
AVAILABLE,43.904086,12.90492,IT*BEC*EE002262*1
AVAILABLE,43.904086,12.90492,IT*BEC*EE002262*2
AVAILABLE,45.632873,8.145853,IT*BEC*EE002264*1
AVAILABLE,45.632873,8.145853,IT*BEC*EE002264*2
AVAILABLE,45.670699,9.761277,IT*BEC*EE002265*1
AVAILABLE,45.670699,9.761277,IT*BEC*EE002265*2
AVAILABLE,45.173152,9.915552,IT*BEC*EE002266*1
AVAILABLE,45.173152,9.915552,IT*BEC*EE002266*2
AVAILABLE,45.173103,9.91555,IT*BEC*EE002267*1
AVAILABLE,45.173103,9.91555,IT*BEC*EE002267*2
AVAILABLE,45.292368,10.263927,IT*BEC*EE002268*1
AVAILABLE,45.292368,10.263927,IT*BEC*EE002268*2
AVAILABLE,43.904349,12.863554,IT*BEC*EE002269*1
AVAILABLE,43.904349,12.863554,IT*BEC*EE002269*2
AVAILABLE,43.904392,12.863516,IT*BEC*EE002270*1
AVAILABLE,43.904392,12.863516,IT*BEC*EE002270*2
AVAILABLE,45.381241,9.348139,IT*BEC*EE002271*1
AVAILABLE,45.381241,9.348139,IT*BEC*EE002271*2
AVAILABLE,43.920619,12.896878,IT*BEC*EE002272*1
AVAILABLE,43.920619,12.896878,IT*BEC*EE002272*2
AVAILABLE,43.920623,12.896987,IT*BEC*EE002273*1
AVAILABLE,43.920623,12.896987,IT*BEC*EE002273*2
AVAILABLE,45.683302,7.855481,IT*BEC*EE002274*1
AVAILABLE,45.683302,7.855481,IT*BEC*EE002274*2
AVAILABLE,45.711509,6.953075,IT*BEC*EE002275*1
AVAILABLE,45.711509,6.953075,IT*BEC*EE002275*2
AVAILABLE,45.75255,7.554668,IT*BEC*EE002276*1
AVAILABLE,45.75255,7.554668,IT*BEC*EE002276*2
AVAILABLE,45.734944,7.416284,IT*BEC*EE002277*1
AVAILABLE,45.734944,7.416284,IT*BEC*EE002277*2
AVAILABLE,45.859364,7.812137,IT*BEC*EE002278*1
AVAILABLE,45.859364,7.812137,IT*BEC*EE002278*2
AVAILABLE,46.246465,9.395134,IT*BEC*EE002279*1
AVAILABLE,46.246465,9.395134,IT*BEC*EE002279*2
AVAILABLE,44.542491,7.540056,IT*BEC*EE002280*1
AVAILABLE,44.542491,7.540056,IT*BEC*EE002280*2
AVAILABLE,45.549695,7.828399,IT*BEC*EE002281*1
AVAILABLE,45.549695,7.828399,IT*BEC*EE002281*2
AVAILABLE,44.542559,7.540132,IT*BEC*EE002282*1
AVAILABLE,44.542559,7.540132,IT*BEC*EE002282*2
AVAILABLE,43.867035,7.674457,IT*BEC*EE002283*1
AVAILABLE,43.867035,7.674457,IT*BEC*EE002283*2
AVAILABLE,42.451818,14.243211,IT*BEC*EE002284*1
AVAILABLE,42.451818,14.243211,IT*BEC*EE002284*2
AVAILABLE,42.465685,14.181162,IT*BEC*EE002285*1
AVAILABLE,42.465685,14.181162,IT*BEC*EE002285*2
AVAILABLE,42.461757,14.229907,IT*BEC*EE002286*1
AVAILABLE,42.461757,14.229907,IT*BEC*EE002286*2
AVAILABLE,42.442247,14.208905,IT*BEC*EE002287*1
AVAILABLE,42.442247,14.208905,IT*BEC*EE002287*2
OUTOFORDER,40.363175,18.16887,IT*BEC*EE002288*1
OUTOFORDER,40.363175,18.16887,IT*BEC*EE002288*2
AVAILABLE,40.359974,18.206458,IT*BEC*EE002289*1
AVAILABLE,40.359974,18.206458,IT*BEC*EE002289*2
AVAILABLE,42.453253,14.193608,IT*BEC*EE002290*1
AVAILABLE,42.453253,14.193608,IT*BEC*EE002290*2
AVAILABLE,40.338139,18.174347,IT*BEC*EE002291*1
AVAILABLE,40.338139,18.174347,IT*BEC*EE002291*2
AVAILABLE,40.338197,18.174336,IT*BEC*EE002292*1
AVAILABLE,40.338197,18.174336,IT*BEC*EE002292*2
AVAILABLE,43.892044,12.902558,IT*BEC*EE002293*1
AVAILABLE,43.892044,12.902558,IT*BEC*EE002293*2
AVAILABLE,42.443422,14.199048,IT*BEC*EE002294*1
AVAILABLE,42.443422,14.199048,IT*BEC*EE002294*2
AVAILABLE,45.411554,9.069857,IT*BEC*EE002295*1
AVAILABLE,45.411554,9.069857,IT*BEC*EE002295*2
AVAILABLE,45.414596,9.069849,IT*BEC*EE002296*1
AVAILABLE,45.414596,9.069849,IT*BEC*EE002296*2
AVAILABLE,45.811233,8.411272,IT*BEC*EE002297*1
AVAILABLE,45.811233,8.411272,IT*BEC*EE002297*2
AVAILABLE,45.45545,9.191876,IT*BEC*EE002298*1
AVAILABLE,45.45545,9.191876,IT*BEC*EE002298*2
AVAILABLE,45.45545,9.191758,IT*BEC*EE002299*1
OUTOFORDER,45.45545,9.191758,IT*BEC*EE002299*2
AVAILABLE,42.870218,11.542584,IT*BEC*EE002300*1
OUTOFORDER,42.870218,11.542584,IT*BEC*EE002300*2
AVAILABLE,43.234792,11.416857,IT*BEC*EE002301*1
AVAILABLE,43.234792,11.416857,IT*BEC*EE002301*2
AVAILABLE,43.234767,11.416802,IT*BEC*EE002302*1
AVAILABLE,43.234767,11.416802,IT*BEC*EE002302*2
AVAILABLE,43.248036,11.404588,IT*BEC*EE002303*1
AVAILABLE,43.248036,11.404588,IT*BEC*EE002303*2
AVAILABLE,43.167206,11.391547,IT*BEC*EE002304*1
AVAILABLE,43.167206,11.391547,IT*BEC*EE002304*2
AVAILABLE,43.908213,12.895422,IT*BEC*EE002305*1
AVAILABLE,43.908213,12.895422,IT*BEC*EE002305*2
AVAILABLE,43.908202,12.895483,IT*BEC*EE002306*1
AVAILABLE,43.908202,12.895483,IT*BEC*EE002306*2
AVAILABLE,43.948494,12.790308,IT*BEC*EE002307*1
AVAILABLE,43.948494,12.790308,IT*BEC*EE002307*2
AVAILABLE,46.154423,10.029777,IT*BEC*EE002308*1
AVAILABLE,46.154423,10.029777,IT*BEC*EE002308*2
AVAILABLE,44.519551,11.348317,IT*BEC*EE002309*1
AVAILABLE,44.519551,11.348317,IT*BEC*EE002309*2
AVAILABLE,44.509968,11.355744,IT*BEC*EE002310*1
AVAILABLE,44.509968,11.355744,IT*BEC*EE002310*2
AVAILABLE,44.528509,10.787078,IT*BEC*EE002311*1
AVAILABLE,44.528509,10.787078,IT*BEC*EE002311*2
AVAILABLE,45.816173,12.885646,IT*BEC*EE002312*1
AVAILABLE,45.816173,12.885646,IT*BEC*EE002312*2
AVAILABLE,42.072541,14.765224,IT*BEC*EE002313*1
AVAILABLE,42.072541,14.765224,IT*BEC*EE002313*2
AVAILABLE,42.85646,12.36788,IT*BEC*EE002314*1
AVAILABLE,42.85646,12.36788,IT*BEC*EE002314*2
AVAILABLE,44.772945,8.35344,IT*BEC*EE002315*1
AVAILABLE,44.772945,8.35344,IT*BEC*EE002315*2
AVAILABLE,44.826936,8.468657,IT*BEC*EE002316*1
AVAILABLE,44.826936,8.468657,IT*BEC*EE002316*2
AVAILABLE,45.858387,12.045549,IT*BEC*EE002317*1
AVAILABLE,45.858387,12.045549,IT*BEC*EE002317*2
AVAILABLE,43.435844,12.858244,IT*BEC*EE002318*1
AVAILABLE,43.435844,12.858244,IT*BEC*EE002318*2
AVAILABLE,44.511036,11.469077,IT*BEC*EE002319*1
AVAILABLE,44.511036,11.469077,IT*BEC*EE002319*2
AVAILABLE,44.51108,11.469091,IT*BEC*EE002320*1
AVAILABLE,44.51108,11.469091,IT*BEC*EE002320*2
AVAILABLE,44.499153,11.430896,IT*BEC*EE002321*1
AVAILABLE,44.499153,11.430896,IT*BEC*EE002321*2
AVAILABLE,44.499119,11.430836,IT*BEC*EE002322*1
AVAILABLE,44.499119,11.430836,IT*BEC*EE002322*2
AVAILABLE,43.268948,13.581973,IT*BEC*EE002323*1
AVAILABLE,43.268948,13.581973,IT*BEC*EE002323*2
AVAILABLE,44.499251,11.432675,IT*BEC*EE002324*1
AVAILABLE,44.499251,11.432675,IT*BEC*EE002324*2
AVAILABLE,45.58459,9.601012,IT*BEC*EE002325*1
AVAILABLE,45.58459,9.601012,IT*BEC*EE002325*2
CHARGING,46.149576,9.32942,IT*BEC*EE002326*1
AVAILABLE,46.149576,9.32942,IT*BEC*EE002326*2
AVAILABLE,44.525398,10.779934,IT*BEC*EE002327*1
AVAILABLE,44.525398,10.779934,IT*BEC*EE002327*2
AVAILABLE,44.52542,10.779876,IT*BEC*EE002328*1
AVAILABLE,44.52542,10.779876,IT*BEC*EE002328*2
AVAILABLE,45.703176,8.919212,IT*BEC*EE002329*1
AVAILABLE,45.703176,8.919212,IT*BEC*EE002329*2
AVAILABLE,45.721208,8.890474,IT*BEC*EE002330*1
AVAILABLE,45.721208,8.890474,IT*BEC*EE002330*2
AVAILABLE,45.709963,8.901614,IT*BEC*EE002331*1
AVAILABLE,45.709963,8.901614,IT*BEC*EE002331*2
AVAILABLE,45.691977,8.905633,IT*BEC*EE002332*1
AVAILABLE,45.691977,8.905633,IT*BEC*EE002332*2
AVAILABLE,45.710881,8.907195,IT*BEC*EE002333*1
AVAILABLE,45.710881,8.907195,IT*BEC*EE002333*2
AVAILABLE,44.921768,10.326142,IT*BEC*EE002334*1
AVAILABLE,44.921768,10.326142,IT*BEC*EE002334*2
AVAILABLE,44.886007,10.360032,IT*BEC*EE002335*1
AVAILABLE,44.886007,10.360032,IT*BEC*EE002335*2
AVAILABLE,44.886016,10.359957,IT*BEC*EE002336*1
AVAILABLE,44.886016,10.359957,IT*BEC*EE002336*2
AVAILABLE,46.149682,13.241784,IT*BEC*EE002337*1
AVAILABLE,46.149682,13.241784,IT*BEC*EE002337*2
AVAILABLE,46.14968,13.241713,IT*BEC*EE002338*1
AVAILABLE,46.14968,13.241713,IT*BEC*EE002338*2
AVAILABLE,45.07543,9.051751,IT*BEC*EE002339*1
AVAILABLE,45.07543,9.051751,IT*BEC*EE002339*2
AVAILABLE,45.712897,9.418293,IT*BEC*EE002340*1
AVAILABLE,45.712897,9.418293,IT*BEC*EE002340*2
AVAILABLE,45.706248,9.406001,IT*BEC*EE002341*1
AVAILABLE,45.706248,9.406001,IT*BEC*EE002341*2
AVAILABLE,45.677188,9.410147,IT*BEC*EE002342*1
AVAILABLE,45.677188,9.410147,IT*BEC*EE002342*2
AVAILABLE,45.699624,9.417357,IT*BEC*EE002343*1
AVAILABLE,45.699624,9.417357,IT*BEC*EE002343*2
AVAILABLE,45.065443,7.690158,IT*BEC*EE002344*1
AVAILABLE,45.065443,7.690158,IT*BEC*EE002344*2
AVAILABLE,38.045707,13.299838,IT*BEC*EE002345*1
AVAILABLE,38.045707,13.299838,IT*BEC*EE002345*2
AVAILABLE,45.070571,7.696679,IT*BEC*EE002346*1
AVAILABLE,45.070571,7.696679,IT*BEC*EE002346*2
AVAILABLE,45.029597,7.654584,IT*BEC*EE002347*1
AVAILABLE,45.029597,7.654584,IT*BEC*EE002347*2
AVAILABLE,45.058463,7.671007,IT*BEC*EE002348*1
AVAILABLE,45.058463,7.671007,IT*BEC*EE002348*2
AVAILABLE,45.09739,7.67484,IT*BEC*EE002349*1
AVAILABLE,45.09739,7.67484,IT*BEC*EE002349*2
AVAILABLE,38.04443,13.292774,IT*BEC*EE002350*1
AVAILABLE,38.04443,13.292774,IT*BEC*EE002350*2
AVAILABLE,37.95421,13.423831,IT*BEC*EE002351*1
AVAILABLE,37.95421,13.423831,IT*BEC*EE002351*2
AVAILABLE,38.678742,15.901653,IT*BEC*EE002353*1
OUTOFORDER,38.678742,15.901653,IT*BEC*EE002353*2
AVAILABLE,45.878546,13.035335,IT*BEC*EE002354*1
AVAILABLE,45.878546,13.035335,IT*BEC*EE002354*2
AVAILABLE,45.878552,13.035272,IT*BEC*EE002355*1
AVAILABLE,45.878552,13.035272,IT*BEC*EE002355*2
AVAILABLE,46.143436,13.221603,IT*BEC*EE002356*1
AVAILABLE,46.143436,13.221603,IT*BEC*EE002356*2
AVAILABLE,46.143481,13.221599,IT*BEC*EE002357*1
AVAILABLE,46.143481,13.221599,IT*BEC*EE002357*2
AVAILABLE,44.499268,11.432617,IT*BEC*EE002358*1
AVAILABLE,44.499268,11.432617,IT*BEC*EE002358*2
AVAILABLE,46.125379,13.2247,IT*BEC*EE002359*1
AVAILABLE,46.125379,13.2247,IT*BEC*EE002359*2
AVAILABLE,45.523715,11.715337,IT*BEC*EE002360*1
AVAILABLE,45.523715,11.715337,IT*BEC*EE002360*2
AVAILABLE,45.523733,11.715351,IT*BEC*EE002361*1
AVAILABLE,45.523733,11.715351,IT*BEC*EE002361*2
AVAILABLE,45.520642,11.709469,IT*BEC*EE002362*1
AVAILABLE,45.520642,11.709469,IT*BEC*EE002362*2
AVAILABLE,45.520587,11.709412,IT*BEC*EE002363*1
AVAILABLE,45.520587,11.709412,IT*BEC*EE002363*2
AVAILABLE,41.89925,12.5055,IT*BEC*EE002364*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002364*2
AVAILABLE,41.89925,12.5055,IT*BEC*EE002365*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002365*2
CHARGING,41.89925,12.5055,IT*BEC*EE002366*1
CHARGING,41.89925,12.5055,IT*BEC*EE002366*2
OUTOFORDER,41.89925,12.5055,IT*BEC*EE002367*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002367*2
OUTOFORDER,41.89925,12.5055,IT*BEC*EE002368*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002368*2
AVAILABLE,41.25455,16.478121,IT*BEC*EE002369*1
AVAILABLE,41.25455,16.478121,IT*BEC*EE002369*2
AVAILABLE,41.2546,16.478138,IT*BEC*EE002370*1
AVAILABLE,41.2546,16.478138,IT*BEC*EE002370*2
AVAILABLE,41.241851,16.488393,IT*BEC*EE002371*1
AVAILABLE,41.241851,16.488393,IT*BEC*EE002371*2
AVAILABLE,41.241838,16.488421,IT*BEC*EE002372*1
AVAILABLE,41.241838,16.488421,IT*BEC*EE002372*2
AVAILABLE,41.245492,16.504191,IT*BEC*EE002373*1
AVAILABLE,41.245492,16.504191,IT*BEC*EE002373*2
AVAILABLE,43.883412,10.746743,IT*BEC*EE002374*1
AVAILABLE,43.883412,10.746743,IT*BEC*EE002374*2
AVAILABLE,43.880512,10.728149,IT*BEC*EE002375*1
AVAILABLE,43.880512,10.728149,IT*BEC*EE002375*2
AVAILABLE,43.88345,10.746769,IT*BEC*EE002376*1
AVAILABLE,43.88345,10.746769,IT*BEC*EE002376*2
AVAILABLE,43.880502,10.728213,IT*BEC*EE002377*1
AVAILABLE,43.880502,10.728213,IT*BEC*EE002377*2
AVAILABLE,43.875366,10.735502,IT*BEC*EE002378*1
AVAILABLE,43.875366,10.735502,IT*BEC*EE002378*2
AVAILABLE,45.017882,7.663451,IT*BEC*EE002379*1
AVAILABLE,45.017882,7.663451,IT*BEC*EE002379*2
AVAILABLE,45.079802,7.734281,IT*BEC*EE002380*1
AVAILABLE,45.079802,7.734281,IT*BEC*EE002380*2
AVAILABLE,45.07824,7.681406,IT*BEC*EE002381*1
AVAILABLE,45.07824,7.681406,IT*BEC*EE002381*2
AVAILABLE,45.06117,7.635745,IT*BEC*EE002382*1
AVAILABLE,45.06117,7.635745,IT*BEC*EE002382*2
AVAILABLE,45.061823,7.663139,IT*BEC*EE002383*1
AVAILABLE,45.061823,7.663139,IT*BEC*EE002383*2
AVAILABLE,45.214665,10.797036,IT*BEC*EE002384*1
AVAILABLE,45.214665,10.797036,IT*BEC*EE002384*2
AVAILABLE,45.526432,9.604852,IT*BEC*EE002385*1
AVAILABLE,45.526432,9.604852,IT*BEC*EE002385*2
AVAILABLE,45.526454,9.604901,IT*BEC*EE002386*1
AVAILABLE,45.526454,9.604901,IT*BEC*EE002386*2
AVAILABLE,45.51654,11.692782,IT*BEC*EE002387*1
AVAILABLE,45.51654,11.692782,IT*BEC*EE002387*2
AVAILABLE,45.918664,10.220896,IT*BEC*EE002388*1
AVAILABLE,45.918664,10.220896,IT*BEC*EE002388*2
AVAILABLE,45.515637,11.692791,IT*BEC*EE002389*1
AVAILABLE,45.515637,11.692791,IT*BEC*EE002389*2
AVAILABLE,43.875348,10.735441,IT*BEC*EE002390*1
AVAILABLE,43.875348,10.735441,IT*BEC*EE002390*2
AVAILABLE,45.915815,10.221319,IT*BEC*EE002391*1
AVAILABLE,45.915815,10.221319,IT*BEC*EE002391*2
AVAILABLE,41.603094,14.242918,IT*BEC*EE002392*1
AVAILABLE,41.603094,14.242918,IT*BEC*EE002392*2
AVAILABLE,41.784123,12.888893,IT*BEC*EE002393*1
AVAILABLE,41.784123,12.888893,IT*BEC*EE002393*2
AVAILABLE,41.245463,16.504178,IT*BEC*EE002394*1
AVAILABLE,41.245463,16.504178,IT*BEC*EE002394*2
AVAILABLE,41.230802,16.496382,IT*BEC*EE002395*1
AVAILABLE,41.230802,16.496382,IT*BEC*EE002395*2
AVAILABLE,41.230851,16.496399,IT*BEC*EE002396*1
AVAILABLE,41.230851,16.496399,IT*BEC*EE002396*2
AVAILABLE,41.235348,16.515472,IT*BEC*EE002397*1
AVAILABLE,41.235348,16.515472,IT*BEC*EE002397*2
AVAILABLE,41.235334,16.515386,IT*BEC*EE002398*1
AVAILABLE,41.235334,16.515386,IT*BEC*EE002398*2
AVAILABLE,42.331601,13.984519,IT*BEC*EE002399*1
AVAILABLE,42.331601,13.984519,IT*BEC*EE002399*2
AVAILABLE,41.608919,14.234773,IT*BEC*EE002400*1
AVAILABLE,41.608919,14.234773,IT*BEC*EE002400*2
AVAILABLE,41.881698,12.354045,IT*BEC*EE002401*1
OUTOFORDER,41.881698,12.354045,IT*BEC*EE002401*2
AVAILABLE,43.018631,11.948838,IT*BEC*EE002402*1
AVAILABLE,43.018631,11.948838,IT*BEC*EE002402*2
AVAILABLE,41.881694,12.353963,IT*BEC*EE002403*1
AVAILABLE,41.881694,12.353963,IT*BEC*EE002403*2
AVAILABLE,45.921726,12.567833,IT*BEC*EE002404*1
AVAILABLE,45.921726,12.567833,IT*BEC*EE002404*2
AVAILABLE,45.921702,12.567822,IT*BEC*EE002405*1
AVAILABLE,45.921702,12.567822,IT*BEC*EE002405*2
AVAILABLE,44.066955,12.456528,IT*BEC*EE002406*1
AVAILABLE,44.066955,12.456528,IT*BEC*EE002406*2
AVAILABLE,44.058697,12.447667,IT*BEC*EE002407*1
AVAILABLE,44.058697,12.447667,IT*BEC*EE002407*2
AVAILABLE,45.214665,10.797005,IT*BEC*EE002408*1
AVAILABLE,45.214665,10.797005,IT*BEC*EE002408*2
AVAILABLE,38.678813,15.901571,IT*BEC*EE002409*1
AVAILABLE,38.678813,15.901571,IT*BEC*EE002409*2
AVAILABLE,38.67184,15.887413,IT*BEC*EE002410*1
AVAILABLE,38.67184,15.887413,IT*BEC*EE002410*2
AVAILABLE,38.671867,15.887486,IT*BEC*EE002411*1
AVAILABLE,38.671867,15.887486,IT*BEC*EE002411*2
AVAILABLE,38.673433,15.897038,IT*BEC*EE002412*1
AVAILABLE,38.673433,15.897038,IT*BEC*EE002412*2
AVAILABLE,42.28862,12.212909,IT*BEC*EE002413*1
AVAILABLE,42.28862,12.212909,IT*BEC*EE002413*2
CHARGING,38.673416,15.896979,IT*BEC*EE002414*1
AVAILABLE,38.673416,15.896979,IT*BEC*EE002414*2
AVAILABLE,41.870587,12.486173,IT*BEC*EE002418*1
AVAILABLE,41.870587,12.486173,IT*BEC*EE002418*2
AVAILABLE,42.871117,11.539816,IT*BEC*EE002419*1
AVAILABLE,42.871117,11.539816,IT*BEC*EE002419*2
AVAILABLE,45.171137,9.44169,IT*BEC*EE002420*1
AVAILABLE,45.171137,9.44169,IT*BEC*EE002420*2
AVAILABLE,45.171138,9.441628,IT*BEC*EE002421*1
AVAILABLE,45.171138,9.441628,IT*BEC*EE002421*2
AVAILABLE,46.099217,12.684334,IT*BEC*EE002422*1
AVAILABLE,46.099217,12.684334,IT*BEC*EE002422*2
AVAILABLE,46.099273,12.684448,IT*BEC*EE002423*1
AVAILABLE,46.099273,12.684448,IT*BEC*EE002423*2
CHARGING,41.89925,12.5055,IT*BEC*EE002424*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002424*2
AVAILABLE,41.89925,12.5055,IT*BEC*EE002425*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002425*2
AVAILABLE,41.89925,12.5055,IT*BEC*EE002426*1
AVAILABLE,41.89925,12.5055,IT*BEC*EE002426*2
AVAILABLE,41.529985,14.394541,IT*BEC*EE002427*1
AVAILABLE,41.529985,14.394541,IT*BEC*EE002427*2
AVAILABLE,41.51606,13.4014,IT*BEC*EE002428*1
AVAILABLE,41.51606,13.4014,IT*BEC*EE002428*2
AVAILABLE,46.084798,13.324662,IT*BEC*EE002429*1
AVAILABLE,46.084798,13.324662,IT*BEC*EE002429*2
AVAILABLE,46.282596,13.075129,IT*BEC*EE002430*1
AVAILABLE,46.282596,13.075129,IT*BEC*EE002430*2
AVAILABLE,46.084768,13.324543,IT*BEC*EE002431*1
AVAILABLE,46.084768,13.324543,IT*BEC*EE002431*2
AVAILABLE,46.315956,13.053604,IT*BEC*EE002432*1
AVAILABLE,46.315956,13.053604,IT*BEC*EE002432*2
OUTOFORDER,45.92915,10.240561,IT*BEC*EE002433*1
OUTOFORDER,45.92915,10.240561,IT*BEC*EE002433*2
AVAILABLE,45.794835,9.163868,IT*BEC*EE002434*1
AVAILABLE,45.794835,9.163868,IT*BEC*EE002434*2
AVAILABLE,45.794828,9.163913,IT*BEC*EE002435*1
CHARGING,45.794828,9.163913,IT*BEC*EE002435*2
AVAILABLE,45.665518,12.238584,IT*BEC*EE002437*1
AVAILABLE,45.665518,12.238584,IT*BEC*EE002437*2
AVAILABLE,45.665468,12.238461,IT*BEC*EE002438*1
AVAILABLE,45.665468,12.238461,IT*BEC*EE002438*2
AVAILABLE,45.843708,12.565884,IT*BEC*EE002439*1
AVAILABLE,45.843708,12.565884,IT*BEC*EE002439*2
AVAILABLE,45.888565,12.528548,IT*BEC*EE002440*1
AVAILABLE,45.888565,12.528548,IT*BEC*EE002440*2
AVAILABLE,45.888565,12.528548,IT*BEC*EE002441*1
AVAILABLE,45.888565,12.528548,IT*BEC*EE002441*2
AVAILABLE,45.8966,12.556054,IT*BEC*EE002442*1
AVAILABLE,45.8966,12.556054,IT*BEC*EE002442*2
AVAILABLE,45.896565,12.556069,IT*BEC*EE002443*1
AVAILABLE,45.896565,12.556069,IT*BEC*EE002443*2
AVAILABLE,46.31007,12.791217,IT*BEC*EE002444*1
AVAILABLE,46.31007,12.791217,IT*BEC*EE002444*2
AVAILABLE,46.31007,12.791217,IT*BEC*EE002445*1
AVAILABLE,46.31007,12.791217,IT*BEC*EE002445*2
AVAILABLE,46.437845,12.068555,IT*BEC*EE002446*1
CHARGING,46.437845,12.068555,IT*BEC*EE002446*2
CHARGING,41.792302,12.758895,IT*BEC*EE002448*1
AVAILABLE,41.792302,12.758895,IT*BEC*EE002448*2
AVAILABLE,45.664156,12.246095,IT*BEC*EE002449*1
AVAILABLE,45.664156,12.246095,IT*BEC*EE002449*2
AVAILABLE,44.645905,10.893645,IT*BEC*EE002451*1
AVAILABLE,44.645905,10.893645,IT*BEC*EE002451*2
AVAILABLE,44.518017,11.276601,IT*BEC*EE002452*1
CHARGING,44.518017,11.276601,IT*BEC*EE002452*2
AVAILABLE,44.645877,10.893624,IT*BEC*EE002453*1
AVAILABLE,44.645877,10.893624,IT*BEC*EE002453*2
AVAILABLE,42.694976,13.789703,IT*BEC*EE002454*1
AVAILABLE,42.694976,13.789703,IT*BEC*EE002454*2
AVAILABLE,42.694939,13.789634,IT*BEC*EE002455*1
AVAILABLE,42.694939,13.789634,IT*BEC*EE002455*2
AVAILABLE,41.78605,12.739512,IT*BEC*EE002456*1
AVAILABLE,41.78605,12.739512,IT*BEC*EE002456*2
AVAILABLE,41.786031,12.739637,IT*BEC*EE002457*1
AVAILABLE,41.786031,12.739637,IT*BEC*EE002457*2
AVAILABLE,41.794835,12.764258,IT*BEC*EE002458*1
AVAILABLE,41.794835,12.764258,IT*BEC*EE002458*2
AVAILABLE,46.25542,10.512299,IT*BEC*EE002459*1
AVAILABLE,46.25542,10.512299,IT*BEC*EE002459*2
AVAILABLE,46.256897,10.516567,IT*BEC*EE002460*1
AVAILABLE,46.256897,10.516567,IT*BEC*EE002460*2
AVAILABLE,46.256937,10.516567,IT*BEC*EE002461*1
AVAILABLE,46.256937,10.516567,IT*BEC*EE002461*2
AVAILABLE,46.260747,10.511836,IT*BEC*EE002462*1
AVAILABLE,46.260747,10.511836,IT*BEC*EE002462*2
AVAILABLE,45.644084,8.817669,IT*BEC*EE002463*1
AVAILABLE,45.644084,8.817669,IT*BEC*EE002463*2
AVAILABLE,42.661854,13.714569,IT*BEC*EE002464*1
AVAILABLE,42.661854,13.714569,IT*BEC*EE002464*2
AVAILABLE,45.644101,8.817649,IT*BEC*EE002465*1
AVAILABLE,45.644101,8.817649,IT*BEC*EE002465*2
AVAILABLE,45.20496,9.172468,IT*BEC*EE002466*1
AVAILABLE,45.20496,9.172468,IT*BEC*EE002466*2
AVAILABLE,45.20496,9.172468,IT*BEC*EE002467*1
AVAILABLE,45.20496,9.172468,IT*BEC*EE002467*2
AVAILABLE,42.661889,13.714532,IT*BEC*EE002468*1
AVAILABLE,42.661889,13.714532,IT*BEC*EE002468*2
AVAILABLE,42.669294,13.71348,IT*BEC*EE002469*1
AVAILABLE,42.669294,13.71348,IT*BEC*EE002469*2
AVAILABLE,42.676929,13.738259,IT*BEC*EE002470*1
AVAILABLE,42.676929,13.738259,IT*BEC*EE002470*2
AVAILABLE,42.670283,13.703695,IT*BEC*EE002471*1
AVAILABLE,42.670283,13.703695,IT*BEC*EE002471*2
AVAILABLE,44.645711,11.178386,IT*BEC*EE002472*1
AVAILABLE,44.645711,11.178386,IT*BEC*EE002472*2
AVAILABLE,42.666579,13.726729,IT*BEC*EE002473*1
AVAILABLE,42.666579,13.726729,IT*BEC*EE002473*2
AVAILABLE,42.666698,13.726587,IT*BEC*EE002474*1
AVAILABLE,42.666698,13.726587,IT*BEC*EE002474*2
AVAILABLE,44.498751,11.336887,IT*BEC*EE002475*1
CHARGING,44.498751,11.336887,IT*BEC*EE002475*2
CHARGING,44.488504,11.357159,IT*BEC*EE002476*1
CHARGING,44.488504,11.357159,IT*BEC*EE002476*2
AVAILABLE,46.282456,12.031122,IT*BEC*EE002478*1
AVAILABLE,46.282456,12.031122,IT*BEC*EE002478*2
AVAILABLE,46.090191,13.433761,IT*BEC*EE002479*1
AVAILABLE,46.090191,13.433761,IT*BEC*EE002479*2
AVAILABLE,46.095544,13.42607,IT*BEC*EE002480*1
AVAILABLE,46.095544,13.42607,IT*BEC*EE002480*2
AVAILABLE,46.090067,13.433908,IT*BEC*EE002481*1
AVAILABLE,46.090067,13.433908,IT*BEC*EE002481*2
AVAILABLE,46.092602,13.427602,IT*BEC*EE002482*1
AVAILABLE,46.092602,13.427602,IT*BEC*EE002482*2
AVAILABLE,46.092568,13.427548,IT*BEC*EE002483*1
AVAILABLE,46.092568,13.427548,IT*BEC*EE002483*2
OUTOFORDER,45.339579,11.903954,IT*BEC*EE002484*1
OUTOFORDER,45.339579,11.903954,IT*BEC*EE002484*2
AVAILABLE,45.335625,11.867683,IT*BEC*EE002485*1
AVAILABLE,45.335625,11.867683,IT*BEC*EE002485*2
AVAILABLE,45.345411,11.874344,IT*BEC*EE002486*1
AVAILABLE,45.345411,11.874344,IT*BEC*EE002486*2
AVAILABLE,45.350006,11.870917,IT*BEC*EE002487*1
AVAILABLE,45.350006,11.870917,IT*BEC*EE002487*2
AVAILABLE,45.344578,11.86746,IT*BEC*EE002488*1
AVAILABLE,45.344578,11.86746,IT*BEC*EE002488*2
AVAILABLE,43.438588,13.211971,IT*BEC*EE002489*1
